Coverage_%,Accuracy_ScoreGap,Accuracy_MaxScore,Accuracy_Random
16.546242774566476,28.82096069868996,17.46724890829694,28.82096069868996
16.61849710982659,28.695652173913043,17.82608695652174,28.695652173913043
16.690751445086704,29.004329004329005,18.181818181818183,29.004329004329005
16.76300578034682,29.310344827586203,18.53448275862069,29.310344827586203
16.835260115606935,29.613733905579398,18.4549356223176,29.613733905579398
16.907514450867055,29.48717948717949,18.37606837606838,29.48717948717949
16.979768786127167,29.78723404255319,18.29787234042553,29.78723404255319
17.052023121387283,29.66101694915254,18.220338983050848,29.66101694915254
17.1242774566474,29.535864978902953,18.143459915611814,29.535864978902953
17.196531791907514,29.411764705882355,18.487394957983195,29.411764705882355
17.26878612716763,29.707112970711297,18.410041841004183,29.707112970711297
17.341040462427745,29.583333333333332,18.333333333333332,29.583333333333332
17.41329479768786,29.460580912863072,18.25726141078838,29.460580912863072
17.485549132947977,29.338842975206614,18.181818181818183,29.338842975206614
17.557803468208093,29.218106995884774,18.51851851851852,29.218106995884774
17.63005780346821,29.508196721311474,18.852459016393443,29.508196721311474
17.702312138728324,29.795918367346943,18.775510204081634,29.795918367346943
17.77456647398844,29.67479674796748,18.69918699186992,29.67479674796748
17.846820809248555,29.554655870445345,18.62348178137652,29.554655870445345
17.91907514450867,29.435483870967744,18.548387096774192,29.435483870967744
17.991329479768787,29.71887550200803,18.473895582329316,29.71887550200803
18.063583815028903,29.599999999999998,18.4,29.599999999999998
18.13583815028902,29.482071713147413,18.326693227091635,29.482071713147413
18.20809248554913,29.761904761904763,18.253968253968253,29.761904761904763
18.28034682080925,29.64426877470356,18.181818181818183,29.64426877470356
18.352601156069365,29.527559055118108,18.503937007874015,29.527559055118108
18.42485549132948,29.411764705882355,18.823529411764707,29.411764705882355
18.497109826589593,29.296875,18.75,29.296875
18.569364161849713,29.18287937743191,18.67704280155642,29.18287937743191
18.641618497109828,29.069767441860467,18.6046511627907,29.069767441860467
18.713872832369944,28.957528957528954,18.53281853281853,28.957528957528954
18.786127167630056,28.846153846153843,18.846153846153847,28.846153846153843
18.858381502890172,29.118773946360154,18.773946360153257,29.118773946360154
18.930635838150287,29.00763358778626,19.083969465648856,29.00763358778626
19.002890173410407,29.277566539923956,19.011406844106464,29.277566539923956
19.07514450867052,29.166666666666668,18.939393939393938,29.166666666666668
19.147398843930635,29.056603773584904,18.867924528301888,29.056603773584904
19.21965317919075,29.32330827067669,18.796992481203006,29.32330827067669
19.29190751445087,29.213483146067414,18.726591760299627,29.213483146067414
19.36416184971098,29.47761194029851,19.029850746268657,29.47761194029851
19.436416184971097,29.36802973977695,19.33085501858736,29.36802973977695
19.508670520231213,29.259259259259256,19.25925925925926,29.259259259259256
19.58092485549133,29.15129151291513,19.557195571955717,29.15129151291513
19.653179190751445,29.044117647058826,19.485294117647058,29.044117647058826
19.72543352601156,28.93772893772894,19.413919413919416,28.93772893772894
19.797687861271676,28.832116788321166,19.34306569343066,28.832116788321166
19.86994219653179,28.72727272727273,19.272727272727273,28.72727272727273
19.942196531791907,28.985507246376812,19.565217391304348,28.985507246376812
20.014450867052023,28.880866425992778,19.855595667870034,28.880866425992778
20.08670520231214,28.776978417266186,19.784172661870503,28.776978417266186
20.158959537572255,28.673835125448026,20.07168458781362,28.673835125448026
20.23121387283237,28.57142857142857,20.357142857142858,28.57142857142857
20.303468208092486,28.46975088967972,20.284697508896798,28.46975088967972
20.3757225433526,28.368794326241137,20.212765957446805,28.368794326241137
20.447976878612717,28.26855123674912,20.49469964664311,28.26855123674912
20.520231213872833,28.52112676056338,20.422535211267608,28.52112676056338
20.592485549132945,28.421052631578945,20.701754385964914,28.421052631578945
20.664739884393065,28.671328671328673,20.97902097902098,28.671328671328673
20.73699421965318,28.57142857142857,20.905923344947734,28.57142857142857
20.809248554913296,28.819444444444443,20.833333333333336,28.819444444444443
20.88150289017341,28.719723183391004,20.761245674740483,28.719723183391004
20.953757225433524,28.620689655172416,20.689655172413794,28.620689655172416
21.026011560693643,28.52233676975945,20.618556701030926,28.52233676975945
21.09826589595376,28.424657534246577,20.54794520547945,28.424657534246577
21.170520231213874,28.327645051194537,20.819112627986346,28.327645051194537
21.242774566473987,28.2312925170068,20.74829931972789,28.2312925170068
21.315028901734102,28.135593220338983,20.677966101694913,28.135593220338983
21.38728323699422,28.040540540540544,20.60810810810811,28.040540540540544
